word	isalpha	isascii	len_tokens	isPROPN
maple	False	False	1	True
turk	False	False	1	True
nicole	False	False	1	True
luke	False	False	1	True
lynn	False	False	1	True
louisville	False	False	1	True
kentucky	False	False	1	True
alberta	False	False	1	True
madden	False	False	1	True
blu	False	False	1	True
flex	False	False	1	True
fitness	False	False	1	True
minneapolis	False	False	1	True
nutrition	False	False	1	True
domination	False	False	1	True
isbn	False	False	1	True
titan	False	False	1	True
vine	False	False	1	True
gorilla	False	False	1	True
fisherman	False	False	1	True
snap	False	False	1	True
anomaly	False	False	1	True
conqueror	False	False	1	True
freak	False	False	1	True
sunny	False	False	1	True
jim	False	False	1	True
johnston	False	False	1	True
remix	False	False	1	True
bison	False	False	1	True
newsletter	False	False	1	True
guinness	False	False	1	True
campbell	False	False	1	True
z	False	False	1	True
steven	False	False	1	True
moffat	False	False	1	True
saul	False	False	1	True
smith	False	False	1	True
madame	False	False	1	True
mcintosh	False	False	1	True
jenny	False	False	1	True
stewart	False	False	1	True
rory	False	False	1	True
manhattan	False	False	1	True
clara	False	False	1	True
oswald	False	False	1	True
jenna	False	False	1	True
louise	False	False	1	True
ian	False	False	1	True
asylum	False	False	1	True
bells	False	False	1	True
bristol	False	False	1	True
scotland	False	False	1	True
demon	False	False	1	True
sherlock	False	False	1	True
howard	False	False	1	True
karen	False	False	1	True
ward	False	False	1	True
francesca	False	False	1	True
ellie	False	False	1	True
portland	False	False	1	True
oxford	False	False	1	True
rainbow	False	False	1	True
index	False	False	1	True
ign	False	False	1	True
patrick	False	False	1	True
nick	False	False	1	True
wardrobe	False	False	1	True
carol	False	False	1	True
cooper	False	False	1	True
billie	False	False	1	True
piper	False	False	1	True
cavendish	False	False	1	True
murray	False	False	1	True
catalina	False	False	1	True
guinea	False	False	1	True
nos	False	False	1	True
empires	False	False	1	True
bowen	False	False	1	True
solomon	False	False	1	True
caledonia	False	False	1	True
cairns	False	False	1	True
indies	False	False	1	True
carr	False	False	1	True
timor	False	False	1	True
bartlett	False	False	1	True
aerospace	False	False	1	True
pea	False	False	1	True
mk	False	False	1	True
vii	False	False	1	True
ussr	False	False	1	True
lend	False	False	1	True
lease	False	False	1	True
madagascar	False	False	1	True
sicily	False	False	1	True
normandy	False	False	1	True
cromwell	False	False	1	True
wagon	False	False	1	True
luftwaffe	False	False	1	True
winston	False	False	1	True
churchill	False	False	1	True
cs	False	False	1	True
valentine	False	False	1	True
matilda	False	False	1	True
caucasus	False	False	1	True
vichy	False	False	1	True
suarez	False	False	1	True
burma	False	False	1	True
raf	False	False	1	True
bois	False	False	1	True
panzer	False	False	1	True
tonga	False	False	1	True
hopkins	False	False	1	True
roosevelt	False	False	1	True
dd	False	False	1	True
sherman	False	False	1	True
donald	False	False	1	True
duck	False	False	1	True
ou	False	False	1	True
ai	False	False	1	True
sega	False	False	1	True
dewey	False	False	1	True
louie	False	False	1	True
walt	False	False	1	True
disney	False	False	1	True
egypt	False	False	1	True
pete	False	False	1	True
goofy	False	False	1	True
dracula	False	False	1	True
transylvania	False	False	1	True
sphinx	False	False	1	True
riddle	False	False	1	True
ra	False	False	1	True
daisy	False	False	1	True
saturn	False	False	1	True
mickey	False	False	1	True
mouse	False	False	1	True
mega	False	False	1	True
damian	False	False	1	True
butt	False	False	1	True
levi	False	False	1	True
buchanan	False	False	1	True
bc	False	False	1	True
veracruz	False	False	1	True
sierra	False	False	1	True
tres	False	False	1	True
stirling	False	False	1	True
lorenzo	False	False	1	True
norte	False	False	1	True
chico	False	False	1	True
indus	False	False	1	True
laguna	False	False	1	True
alfonso	False	False	1	True
ivan	False	False	1	True
cerro	False	False	1	True
maya	False	False	1	True
alta	False	False	1	True
museo	False	False	1	True
houston	False	False	1	True
nacional	False	False	1	True
luis	False	False	1	True
instituto	False	False	1	True
historia	False	False	1	True
yale	False	False	1	True
oliver	False	False	1	True
tulane	False	False	1	True
santiago	False	False	1	True
obsidian	False	False	1	True
hammond	False	False	1	True
parsons	False	False	1	True
graham	False	False	1	True
porter	False	False	1	True
patio	False	False	1	True
miguel	False	False	1	True
illinois	False	False	1	True
ignacio	False	False	1	True
perez	False	False	1	True
glen	False	False	1	True
herrera	False	False	1	True
lehman	False	False	1	True
bronx	False	False	1	True
avenue	False	False	1	True
smithsonian	False	False	1	True
utah	False	False	1	True
belgium	False	False	1	True
brussels	False	False	1	True
secretariat	False	False	1	True
ethiopia	False	False	1	True
brad	False	False	1	True
celtics	False	False	1	True
nba	False	False	1	True
indianapolis	False	False	1	True
indiana	False	False	1	True
eli	False	False	1	True
lilly	False	False	1	True
todd	False	False	1	True
fours	False	False	1	True
bulldogs	False	False	1	True
huskies	False	False	1	True
durham	False	False	1	True
bloomington	False	False	1	True
reggie	False	False	1	True
fellows	False	False	1	True
tau	False	False	1	True
jamal	False	False	1	True
barry	False	False	1	True
collier	False	False	1	True
wright	False	False	1	True
greenberg	False	False	1	True
alabama	False	False	1	True
drake	False	False	1	True
ryan	False	False	1	True
louisiana	False	False	1	True
gordon	False	False	1	True
clemson	False	False	1	True
georgetown	False	False	1	True
siena	False	False	1	True
syracuse	False	False	1	True
kansas	False	False	1	True
emerson	False	False	1	True
ronald	False	False	1	True
avery	False	False	1	True
nolan	False	False	1	True
kyle	False	False	1	True
jumper	False	False	1	True
brian	False	False	1	True
mike	False	False	1	True
jamie	False	False	1	True
dixon	False	False	1	True
letterman	False	False	1	True
cubs	False	False	1	True
katz	False	False	1	True
goodman	False	False	1	True
dominion	False	False	1	True
pitt	False	False	1	True
cinderella	False	False	1	True
bobby	False	False	1	True
oregon	False	False	1	True
ucla	False	False	1	True
willie	False	False	1	True
joel	False	False	1	True
yahoo	False	False	1	True
jan	False	False	1	True
sun	False	False	1	True
pixel	False	False	1	True
nasa	False	False	1	True
alan	False	False	1	True
lester	False	False	1	True
burnham	False	False	1	True
angela	False	False	1	True
annette	False	False	1	True
carolyn	False	False	1	True
birch	False	False	1	True
bentley	False	False	1	True
allison	False	False	1	True
fisher	False	False	1	True
cohen	False	False	1	True
conrad	False	False	1	True
barbara	False	False	1	True
col	False	False	1	True
hayes	False	False	1	True
buddy	False	False	1	True
kane	False	False	1	True
toyota	False	False	1	True
pontiac	False	False	1	True
booth	False	False	1	True
jody	False	False	1	True
magnolia	False	False	1	True
sally	False	False	1	True
roy	False	False	1	True
eden	False	False	1	True
patti	False	False	1	True
dad	False	False	1	True
psycho	False	False	1	True
cry	False	False	1	True
vincent	False	False	1	True
jacqueline	False	False	1	True
broadway	False	False	1	True
jonathan	False	False	1	True
kramer	False	False	1	True
glenn	False	False	1	True
williamson	False	False	1	True
spielberg	False	False	1	True
mayer	False	False	1	True
nichols	False	False	1	True
beth	False	False	1	True
laurie	False	False	1	True
macdonald	False	False	1	True
willis	False	False	1	True
helen	False	False	1	True
suspects	False	False	1	True
apartment	False	False	1	True
naomi	False	False	1	True
peter	False	False	1	True
gallagher	False	False	1	True
alison	False	False	1	True
hancock	False	False	1	True
sacramento	False	False	1	True
interstate	False	False	1	True
anwar	False	False	1	True
irene	False	False	1	True
fred	False	False	1	True
monica	False	False	1	True
eels	False	False	1	True
betty	False	False	1	True
peggy	False	False	1	True
folk	False	False	1	True
dylan	False	False	1	True
elliott	False	False	1	True
annie	False	False	1	True
lennox	False	False	1	True
toronto	False	False	1	True
berkeley	False	False	1	True
northwestern	False	False	1	True
finland	False	False	1	True
hungary	False	False	1	True
slovakia	False	False	1	True
greece	False	False	1	True
vhs	False	False	1	True
blockbuster	False	False	1	True
sapphire	False	False	1	True
hd	False	False	1	True
piers	False	False	1	True
mccarthy	False	False	1	True
janet	False	False	1	True
ebert	False	False	1	True
sap	False	False	1	True
quarterly	False	False	1	True
rotten	False	False	1	True
tomatoes	False	False	1	True
metacritic	False	False	1	True
dale	False	False	1	True
beverly	False	False	1	True
feldman	False	False	1	True
insider	False	False	1	True
actress	False	False	1	True
matrix	False	False	1	True
afi	False	False	1	True
gore	False	False	1	True
massachusetts	False	False	1	True
gerry	False	False	1	True
senate	False	False	1	True
caleb	False	False	1	True
middlesex	False	False	1	True
frances	False	False	1	True
continental	False	False	1	True
bradford	False	False	1	True
concord	False	False	1	True
rufus	False	False	1	True
crafts	False	False	1	True
lincoln	False	False	1	True
sr	False	False	1	True
hamilton	False	False	1	True
quincy	False	False	1	True
parker	False	False	1	True
societies	False	False	1	True
jay	False	False	1	True
hyde	False	False	1	True
sciences	False	False	1	True
holland	False	False	1	True
jefferson	False	False	1	True
guillaume	False	False	1	True
otis	False	False	1	True
patriot	False	False	1	True
cambridge	False	False	1	True
gothic	False	False	1	True
winthrop	False	False	1	True
brooks	False	False	1	True
burying	False	False	1	True
claudius	False	False	1	True
caesar	False	False	1	True
augustus	False	False	1	True
romans	False	False	1	True
gaul	False	False	1	True
christians	False	False	1	True
lucius	False	False	1	True
antonia	False	False	1	True
antony	False	False	1	True
gaius	False	False	1	True
tiberius	False	False	1	True
julia	False	False	1	True
claudia	False	False	1	True
xiii	False	False	1	True
annals	False	False	1	True
mausoleum	False	False	1	True
greeks	False	False	1	True
nile	False	False	1	True
maximus	False	False	1	True
sack	False	False	1	True
christianity	False	False	1	True
armenia	False	False	1	True
syria	False	False	1	True
uprising	False	False	1	True
britannia	False	False	1	True
mona	False	False	1	True
lucan	False	False	1	True
julius	False	False	1	True
titus	False	False	1	True
athenian	False	False	1	True
basel	False	False	1	True
talmud	False	False	1	True
judaism	False	False	1	True
roma	False	False	1	True
bible	False	False	1	True
priscilla	False	False	1	True
clement	False	False	1	True
isaiah	False	False	1	True
apostles	False	False	1	True
beloved	False	False	1	True
johns	False	False	1	True
oriental	False	False	1	True
harper	False	False	1	True
quezon	False	False	1	True
andres	False	False	1	True
nicolas	False	False	1	True
ana	False	False	1	True
cruz	False	False	1	True
mesa	False	False	1	True
hindu	False	False	1	True
brunei	False	False	1	True
sultan	False	False	1	True
agustin	False	False	1	True
nuevo	False	False	1	True
orient	False	False	1	True
heaven	False	False	1	True
maharaja	False	False	1	True
kota	False	False	1	True
sultanate	False	False	1	True
islam	False	False	1	True
spaniards	False	False	1	True
indonesia	False	False	1	True
europeans	False	False	1	True
suez	False	False	1	True
emilio	False	False	1	True
taft	False	False	1	True
capitol	False	False	1	True
warsaw	False	False	1	True
manuel	False	False	1	True
ramon	False	False	1	True
marcos	False	False	1	True
decree	False	False	1	True
alfredo	False	False	1	True
lim	False	False	1	True
ang	False	False	1	True
ali	False	False	1	True
dennis	False	False	1	True
estrada	False	False	1	True
baroque	False	False	1	True
toledo	False	False	1	True
felipe	False	False	1	True
juan	False	False	1	True
deco	False	False	1	True
beaux	False	False	1	True
carmen	False	False	1	True
sebastian	False	False	1	True
kolkata	False	False	1	True
mumbai	False	False	1	True
dhaka	False	False	1	True
shanghai	False	False	1	True
asian	False	False	1	True
mecca	False	False	1	True
railways	False	False	1	True
supreme	False	False	1	True
bulletin	False	False	1	True
forbes	False	False	1	True
ia	False	False	1	True
lucia	False	False	1	True
santo	False	False	1	True
tomas	False	False	1	True
loyola	False	False	1	True
heights	False	False	1	True
cinemas	False	False	1	True
clearance	False	False	1	True
catholics	False	False	1	True
archdiocese	False	False	1	True
basilica	False	False	1	True
unesco	False	False	1	True
mainline	False	False	1	True
episcopal	False	False	1	True
align	False	False	1	True
jesus	False	False	1	True
christ	False	False	1	True
saints	False	False	1	True
punta	False	False	1	True
adventist	False	False	1	True
masjid	False	False	1	True
sikh	False	False	1	True
baptist	False	False	1	True
lady	False	False	1	True
anthropology	False	False	1	True
shrine	False	False	1	True
coliseum	False	False	1	True
aquino	False	False	1	True
abc	False	False	1	True
enrique	False	False	1	True
plains	False	False	1	True
lou	False	False	1	True
babe	False	False	1	True
ruth	False	False	1	True
sri	False	False	1	True
lanka	False	False	1	True
captains	False	False	1	True
audit	False	False	1	True
ari	False	False	1	True
ordinance	False	False	1	True
appeals	False	False	1	True
archives	False	False	1	True
fx	False	False	1	True
r	False	False	1	True
reyes	False	False	1	True
universidad	False	False	1	True
polytechnic	False	False	1	True
salle	False	False	1	True
luna	False	False	1	True
caribbean	False	False	1	True
pleistocene	False	False	1	True
henderson	False	False	1	True
rodrigo	False	False	1	True
sidney	False	False	1	True
christophe	False	False	1	True
humboldt	False	False	1	True
hermann	False	False	1	True
gerard	False	False	1	True
boer	False	False	1	True
insect	False	False	1	True
bolivia	False	False	1	True
paraguay	False	False	1	True
trinidad	False	False	1	True
tobago	False	False	1	True
haiti	False	False	1	True
bahia	False	False	1	True
crested	False	False	1	True
greer	False	False	1	True
emile	False	False	1	True
mary	False	False	1	True
marie	False	False	1	True
vamp	False	False	1	True
frederick	False	False	1	True
frost	False	False	1	True
curran	False	False	1	True
lillian	False	False	1	True
mueller	False	False	1	True
carey	False	False	1	True
hastings	False	False	1	True
