token	token_ids	count	POS
synonymous	22594	1	['ADJ']
synthesized	23572	5	['VERB']
synthetic	12553	3	['ADJ']
system	2291	89	['NOUN']
systems	3001	13	['NOUN']
t	1056	38	['NOUN', 'X']
table	2795	10	['NOUN']
tables	7251	1	['NOUN']
tablet	13855	1	['NOUN']
tackle	11147	1	['NOUN']
tactic	19717	4	['NOUN']
tactical	8608	1	['ADJ']
tactics	9887	6	['NOUN']
tad	18819	1	['NOUN']
tags	22073	1	['VERB']
tail	5725	1	['NOUN']
tailed	14578	1	['VERB']
take	2202	60	['VERB']
taken	2579	34	['VERB']
takes	3138	14	['VERB']
taking	2635	23	['VERB']
tale	6925	1	['NOUN']
talent	5848	6	['NOUN']
talented	10904	1	['ADJ']
talents	11725	2	['NOUN']
talk	2831	8	['VERB', 'NOUN']
talked	5720	2	['VERB']
talking	3331	7	['VERB']
talks	7566	7	['NOUN']
tall	4206	6	['ADJ']
tallest	13747	1	['ADJ']
tangled	14170	1	['VERB']
tank	4951	81	['NOUN']
tanker	20135	1	['NOUN']
tanks	7286	62	['NOUN']
tap	11112	3	['VERB']
tape	6823	4	['NOUN']
taped	19374	1	['VERB']
tapped	10410	1	['VERB']
tapping	15135	1	['VERB']
target	4539	4	['NOUN']
targeted	9416	4	['VERB']
targets	7889	10	['NOUN']
task	4708	27	['NOUN']
tasked	13487	6	['VERB']
tasks	8518	2	['NOUN']
taste	5510	1	['NOUN']
tasted	12595	1	['VERB']
taught	4036	4	['VERB']
tavern	13090	1	['NOUN']
tax	4171	9	['NOUN']
taxa	23726	4	['NOUN']
taxation	14952	1	['NOUN']
taxes	7773	4	['NOUN']
taxon	28521	3	['NOUN']
taxonomic	27691	2	['NOUN', 'PROPN']
taxonomy	25274	1	['NOUN']
tea	5572	1	['NOUN']
teach	6570	1	['VERB']
teacher	3836	4	['NOUN']
teaching	4252	2	['NOUN']
team	2136	138	['NOUN']
teamed	12597	2	['VERB']
teammate	10809	5	['NOUN']
teammates	13220	3	['NOUN']
teams	2780	27	['NOUN']
teased	13074	1	['VERB']
teaser	27071	2	['NOUN']
tech	6627	4	['PROPN', 'NOUN']
technical	4087	10	['ADJ']
technically	10892	3	['ADV']
technician	16661	1	['NOUN']
technique	6028	25	['NOUN']
techniques	5461	4	['NOUN']
technological	10660	1	['ADJ']
technology	2974	5	['NOUN']
teenager	10563	1	['NOUN']
teenagers	12908	2	['NOUN']
teens	13496	3	['NOUN']
teeth	4091	22	['NOUN']
telecast	28803	1	['NOUN']
telecommunications	12108	1	['NOUN']
telephone	7026	3	['NOUN']
telescope	12772	1	['NOUN']
telescopes	28026	1	['VERB']
televised	13762	4	['VERB']
television	2547	33	['NOUN']
tell	2425	9	['VERB']
telling	4129	7	['VERB']
tells	4136	14	['VERB']
temper	12178	1	['NOUN']
temperament	26270	1	['NOUN']
temperate	16868	1	['NOUN']
temperature	4860	14	['NOUN']
temperatures	7715	8	['NOUN']
template	23561	1	['NOUN']
temple	3379	24	['PROPN', 'NOUN']
temples	8436	3	['NOUN']
tempo	13657	1	['NOUN']
temporarily	8184	11	['ADV']
temporary	5741	8	['ADJ']
temps	29023	1	['NOUN']
tempting	23421	2	['ADJ']
ten	2702	46	['NUM']
tenant	16713	1	['NOUN']
tend	7166	5	['VERB']
tended	11121	5	['VERB']
tendencies	20074	2	['PROPN', 'NOUN']
tendency	11765	2	['NOUN']
tender	8616	1	['NOUN']
tenderness	24605	1	['NOUN']
tennis	5093	2	['NOUN', 'PROPN']
tenor	9534	1	['NOUN']
tension	6980	7	['NOUN']
tensions	13136	6	['NOUN']
tentatively	19325	1	['ADV']
tenth	7891	6	['ADJ']
tenure	7470	2	['NOUN']
term	2744	21	['NOUN']
termed	12061	3	['VERB']
terminal	5536	9	['NOUN']
terminals	17703	1	['NOUN']
terminate	20320	1	['VERB']
terminated	12527	2	['VERB']
terminates	28790	1	['VERB']
terminating	23552	3	['VERB']
terminus	7342	3	['NOUN']
terms	3408	24	['NOUN']
terrace	11134	1	['NOUN']
terraces	25633	1	['NOUN']
terrain	9291	14	['NOUN']
terrestrial	12350	21	['ADJ']
terrible	6659	5	['ADJ']
terrific	27547	2	['ADJ']
terrified	10215	1	['ADJ']
territorial	7894	3	['ADJ']
territories	6500	6	['NOUN']
territory	3700	8	['NOUN']
terror	7404	1	['NOUN']
terrorist	9452	2	['ADJ', 'NOUN']
tertiary	13553	5	['ADJ']
tested	7718	10	['VERB']
testing	5604	3	['NOUN', 'VERB']
testosterone	25937	1	['NOUN']
tests	5852	2	['NOUN']
text	3793	5	['NOUN']
textbook	16432	1	['NOUN']
textile	12437	2	['NOUN']
textiles	18762	3	['NOUN']
texts	6981	3	['NOUN']
texture	14902	2	['NOUN']
than	2084	194	['ADP']
thanking	28638	1	['VERB']
thanks	4283	3	['NOUN']
that	2008	1522	['SCONJ', 'PRON']
the	1996	16057	['DET']
theater	4258	17	['NOUN']
theaters	12370	6	['NOUN']
theatre	3004	23	['NOUN']
theatres	13166	3	['NOUN']
theatrical	8900	5	['ADJ']
their	2037	466	['PRON']
theirs	17156	1	['PRON']
them	2068	172	['PRON']
thematic	23539	4	['ADJ']
theme	4323	16	['NOUN']
themed	11773	4	['VERB']
themes	6991	13	['NOUN']
themselves	3209	11	['PRON']
then	2059	129	['ADV']
theories	8106	1	['NOUN']
theorist	24241	3	['NOUN']
theory	3399	6	['NOUN']
there	2045	222	['PRON', 'ADV']
thereafter	6920	4	['ADV']
thereby	8558	2	['ADV']
therefore	3568	17	['ADV']
thereof	21739	1	['ADV']
these	2122	222	['DET']
they	2027	417	['PRON']
thick	4317	20	['ADJ']
thicker	19638	3	['ADJ']
thickness	14983	8	['NOUN']
thief	12383	1	['NOUN']
thieves	15862	1	['NOUN']
thin	4857	5	['ADJ']
thing	2518	17	['NOUN']
things	2477	20	['NOUN']
think	2228	12	['VERB']
thinking	3241	8	['VERB', 'NOUN']
thinks	6732	6	['VERB']
third	2353	88	['ADJ']
thirds	12263	3	['NOUN']
thirteen	7093	7	['NUM']
thirteenth	14725	2	['ADJ', 'NOUN']
thirty	4228	9	['NUM']
this	2023	494	['DET']
thoroughly	12246	1	['ADV']
those	2216	76	['PRON', 'DET']
though	2295	57	['SCONJ']
thought	2245	48	['VERB']
thoughts	4301	4	['NOUN']
thousand	4595	6	['NUM']
thousands	5190	6	['NOUN']
thrash	27042	2	['VERB', 'NOUN']
thread	11689	1	['NOUN']
threat	5081	20	['NOUN']
threaten	15686	1	['VERB']
threatened	5561	3	['VERB']
threatening	8701	2	['VERB']
threatens	17016	1	['VERB']
threats	8767	4	['NOUN']
three	2093	253	['NUM']
threw	4711	7	['VERB']
thrive	25220	1	['VERB']
throat	3759	1	['NOUN']
throne	6106	16	['NOUN']
throttle	24420	1	['NOUN']
through	2083	199	['ADP']
throughout	2802	44	['ADP']
throw	5466	7	['VERB']
throwing	6886	4	['VERB']
thrown	6908	6	['VERB']
throws	11618	2	['NOUN', 'VERB']
thrusts	25842	1	['NOUN']
thugs	24106	1	['NOUN']
thumbs	16784	1	['NOUN']
thus	2947	19	['ADV']
thwarted	28409	1	['VERB']
ticked	26019	1	['VERB']
ticket	7281	1	['NOUN']
tide	10401	2	['NOUN']
tides	22487	2	['NOUN']
tie	5495	3	['VERB']
tied	5079	13	['VERB']
tier	7563	1	['NOUN']
ties	7208	3	['NOUN']
tight	4389	4	['ADJ']
tightened	8371	1	['VERB']
tighter	12347	1	['VERB']
tile	14090	1	['NOUN']
tilted	9939	1	['VERB']
timber	7227	5	['NOUN']
time	2051	301	['NOUN']
timed	22313	1	['VERB']
timeline	17060	1	['NOUN']
timely	23259	2	['ADJ']
times	2335	66	['NOUN', 'PROPN']
timing	10984	6	['NOUN']
tin	9543	7	['NOUN']
tinged	22683	2	['VERB']
tiny	4714	2	['PROPN', 'ADJ']
tip	5955	15	['NOUN']
tipped	11182	2	['VERB']
tips	10247	3	['NOUN']
tires	13310	1	['NOUN']
tissue	8153	3	['NOUN']
title	2516	55	['NOUN']
titled	4159	13	['VERB']
tko	26537	2	['NOUN', 'PROPN']
to	2000	4766	['ADP', 'PART']
tobacco	9098	1	['NOUN']
today	2651	17	['NOUN']
toes	10393	1	['NOUN']
together	2362	25	['ADV']
told	2409	28	['VERB']
tolerance	13986	1	['NOUN']
tolerant	23691	2	['ADJ']
tombstone	26671	4	['NOUN']
ton	10228	4	['NOUN']
tone	4309	10	['NOUN']
toned	27604	1	['VERB']
tongue	4416	4	['NOUN']
tonight	3892	2	['NOUN', 'PROPN']
tonnes	11000	12	['NOUN']
tons	6197	51	['NOUN']
too	2205	54	['ADV']
took	2165	88	['VERB']
tool	6994	2	['NOUN', 'PROPN']
tools	5906	1	['NOUN']
tooth	11868	6	['NOUN']
top	2327	76	['ADJ']
topics	7832	2	['NOUN']
topography	21535	1	['NOUN']
topology	19587	4	['NOUN']
topped	9370	5	['VERB']
toppled	27251	1	['VERB']
tops	13284	7	['VERB']
torches	24711	1	['NOUN']
tore	9538	1	['VERB']
torn	7950	4	['VERB']
tornado	11352	1	['NOUN']
torpedo	9862	25	['PROPN', 'NOUN']
torpedoes	18544	9	['NOUN']
tortured	12364	1	['VERB']
tossed	7463	1	['VERB']
tossing	15021	1	['VERB']
total	2561	57	['ADJ']
totaled	23596	4	['VERB']
totally	6135	3	['ADV']
touch	3543	3	['NOUN']
touchdown	7921	4	['NOUN']
touchdowns	10183	3	['NOUN']
touches	12817	1	['NOUN']
touching	7244	1	['ADJ']
tough	7823	1	['ADJ']
tour	2778	28	['NOUN']
touring	6828	4	['VERB']
tourism	6813	9	['PROPN', 'NOUN']
tourist	7538	3	['NOUN']
tourists	9045	1	['NOUN']
tournament	2977	20	['NOUN']
tournaments	8504	3	['NOUN']
tours	7562	2	['NOUN']
tow	15805	1	['VERB']
toward	2646	36	['ADP']
towards	2875	38	['ADP']
towed	18948	3	['VERB']
tower	3578	13	['NOUN']
town	2237	86	['NOUN']
towns	4865	6	['NOUN']
trace	7637	3	['NOUN']
traces	10279	2	['NOUN']
track	2650	51	['NOUN']
tracked	12808	10	['VERB']
tracker	27080	3	['NOUN']
tracking	9651	8	['VERB', 'NOUN']
tracks	3162	22	['NOUN']
trade	3119	19	['NOUN']
traded	7007	2	['VERB']
trademark	11749	3	['NOUN']
traders	13066	1	['NOUN']
trades	14279	1	['NOUN']
trading	6202	2	['NOUN']
tradition	4535	7	['NOUN']
traditional	3151	22	['ADJ']
traditionally	6964	7	['ADV']
traditions	7443	1	['NOUN']
traffic	4026	8	['NOUN']
tragedy	10576	2	['NOUN']
tragic	13800	1	['ADJ']
trail	4446	2	['NOUN', 'VERB']
trailers	21389	3	['NOUN']
trailing	12542	3	['VERB']
train	3345	7	['VERB', 'NOUN']
trained	4738	7	['VERB']
trainee	26758	1	['NOUN']
training	2731	40	['NOUN']
trains	4499	1	['NOUN']
trait	18275	2	['NOUN']
traits	12955	1	['NOUN']
trans	9099	3	['VERB', 'PROPN']
transaction	12598	1	['NOUN']
transfer	4651	19	['NOUN']
transferred	4015	34	['VERB']
transferring	14391	1	['VERB']
transfers	15210	2	['NOUN']
transform	10938	3	['VERB']
transformation	8651	7	['NOUN']
transformations	21865	1	['NOUN']
transformed	8590	5	['VERB']
transforming	17903	1	['VERB']
transgender	16824	1	['NOUN']
transit	6671	5	['NOUN', 'PROPN']
transition	6653	12	['NOUN']
transitional	17459	3	['ADJ']
transitioned	23946	5	['VERB']
translate	17637	2	['VERB']
translates	16315	1	['VERB']
translating	22969	2	['VERB']
translation	5449	3	['NOUN']
translations	11913	5	['NOUN']
translator	11403	1	['NOUN']
translators	28396	2	['NOUN']
transmission	6726	6	['NOUN']
transmit	19818	1	['VERB']
transmitted	11860	1	['VERB']
transmitter	11659	1	['NOUN']
transparent	13338	1	['ADJ']
transported	9687	11	['VERB']
transports	19003	3	['NOUN']
trap	8132	2	['NOUN']
trapped	7567	7	['VERB']
traps	16735	2	['VERB', 'NOUN']
travel	3604	6	['NOUN']
traveled	6158	4	['VERB']
traveling	7118	2	['VERB']
travelled	7837	7	['VERB']
travelling	8932	4	['VERB']
travels	7930	2	['VERB']
traverse	20811	1	['VERB']
treacherous	26648	2	['ADJ', 'PROPN']
treason	14712	4	['NOUN']
treasure	8813	13	['NOUN']
treasury	9837	5	['NOUN', 'PROPN']
treat	7438	2	['VERB']
treaties	16013	1	['NOUN']
treating	12318	1	['VERB']
treatment	3949	13	['NOUN']
treatments	13441	3	['NOUN']
trees	3628	14	['NOUN']
trembling	10226	1	['VERB']
tremendous	14388	2	['ADJ']
trenches	19874	2	['NOUN']
trends	12878	1	['NOUN']
trial	3979	22	['NOUN']
trials	7012	14	['NOUN']
triangle	9546	1	['NOUN']
triangular	14023	1	['NOUN']
tribe	5917	2	['NOUN']
tribes	6946	3	['NOUN']
tribune	10969	1	['NOUN']
tributaries	15777	3	['NOUN']
tribute	7050	3	['NOUN']
trick	7577	1	['NOUN']
tried	2699	16	['VERB']
tries	5363	6	['VERB']
trillion	23458	1	['NUM']
trim	12241	2	['NOUN']
trip	4440	6	['NOUN']
triple	6420	34	['ADJ']
tripped	21129	1	['VERB']
trips	9109	1	['NOUN']
triumphant	25251	1	['ADJ']
troop	10123	5	['NOUN']
troops	3629	79	['NOUN']
trophy	5384	3	['PROPN', 'NOUN']
tropical	5133	216	['ADJ']
trouble	4390	7	['NOUN']
troubles	13460	2	['NOUN', 'PROPN']
trough	23389	21	['NOUN']
truce	18415	1	['NOUN']
truck	4744	6	['NOUN']
trucks	9322	1	['NOUN']
true	2995	9	['ADJ']
truly	5621	1	['ADV']
truncated	25449	4	['VERB']
trunks	20509	1	['NOUN']
trust	3404	2	['NOUN', 'PROPN']
trusted	9480	3	['VERB']
trustee	13209	1	['NOUN']
truth	3606	8	['NOUN']
truths	23019	1	['NOUN']
try	3046	10	['VERB']
trying	2667	8	['VERB']
tsunami	19267	1	['NOUN']
tube	7270	1	['NOUN']
tubes	10868	7	['NOUN']
tubular	25147	1	['ADJ']
tucked	9332	1	['VERB']
tune	8694	2	['NOUN']
tunnel	5234	4	['NOUN']
tunnels	10633	5	['NOUN']
turbine	14027	1	['NOUN']
turbines	17396	6	['NOUN']
turbo	15386	1	['NOUN']
turbulence	29083	1	['NOUN']
turbulent	22609	2	['NOUN']
turkish	5037	2	['PROPN', 'ADJ']
turmoil	17930	1	['NOUN']
turn	2735	22	['VERB', 'NOUN']
turned	2357	35	['VERB']
turning	3810	19	['VERB']
turns	4332	11	['VERB']
turret	14493	35	['NOUN']
turrets	21088	22	['NOUN']
tutor	14924	2	['NOUN']
tv	2694	4	['PROPN', 'NOUN']
twelfth	11313	2	['ADJ']
twelve	4376	11	['NUM']
twenties	18946	1	['NOUN']
twentieth	9086	1	['ADJ']
twenty	3174	13	['NUM']
twice	3807	12	['ADV']
twin	5519	8	['ADJ']
twins	8178	2	['NOUN']
twisted	6389	2	['ADJ', 'PROPN']
two	2048	428	['NUM']
tying	15233	6	['VERB']
type	2828	59	['PROPN', 'NOUN']
types	4127	16	['NOUN']
typhoon	15393	106	['NOUN']
typical	5171	6	['ADJ']
typically	4050	6	['ADV']
typing	22868	1	['NOUN']
tyrant	26508	2	['NOUN']
ugly	9200	1	['ADJ']
uh	7910	1	['NOUN']
ultimately	4821	26	['ADV']
ultimatum	29227	1	['NOUN']
ultra	11087	2	['PROPN', 'ADJ']
unable	4039	29	['ADJ']
unacceptable	21873	1	['ADJ']
unanimous	13604	3	['ADJ']
unarmed	23206	7	['ADJ']
unavailable	20165	2	['ADJ']
unaware	11499	1	['ADJ']
uncanny	28953	1	['ADJ']
uncertain	9662	4	['ADJ']
unchanged	15704	1	['ADJ']
uncle	4470	4	['NOUN']
unclear	10599	5	['ADJ']
unconscious	9787	2	['ADJ']
uncovered	14486	4	['VERB']
und	6151	1	['VERB']
undefeated	15188	10	['ADJ']
under	2104	187	['ADP']
undergo	13595	3	['VERB']
undergoing	14996	5	['VERB']
undergone	17215	1	['VERB']
underground	5230	9	['ADJ']
underlying	10318	2	['VERB', 'ADJ']
underneath	7650	3	['ADP']
underside	17313	4	['NOUN']
understand	3305	7	['VERB']
understanding	4824	6	['NOUN']
understood	5319	4	['VERB']
undertaken	10607	7	['VERB']
undertook	12543	2	['VERB']
underwater	11564	6	['ADJ']
underway	14128	3	['ADJ']
underwent	9601	8	['NOUN']
undeveloped	29341	2	['ADJ']
undisclosed	18206	1	['ADJ']
undoubtedly	17319	1	['ADV']
unearthed	27422	1	['VERB']
uneven	17837	4	['ADJ']
unexpected	9223	2	['ADJ']
unfamiliar	16261	2	['ADJ']
unfinished	14342	6	['ADJ']
unfit	29439	1	['ADJ']
unfortunately	6854	3	['ADV']
unhappy	12511	4	['ADJ']
unharmed	28150	1	['ADJ']
unidentified	20293	3	['ADJ']
unification	16905	1	['NOUN']
uniform	6375	6	['ADJ']
uniformed	25189	1	['ADJ']
uniformly	27423	1	['ADV']
uniforms	11408	1	['NOUN']
unionist	17104	4	['ADJ']
unique	4310	7	['ADJ']
unit	3131	45	['NOUN']
unitarian	25477	1	['ADJ']
unite	15908	1	['VERB']
uniting	26112	1	['VERB']
units	3197	40	['NOUN']
unity	8499	2	['NOUN']
universal	5415	9	['ADJ']
universally	21186	2	['ADV']
universe	5304	1	['NOUN']
universities	5534	7	['NOUN']
unknown	4242	15	['ADJ']
unless	4983	3	['SCONJ']
unlike	4406	15	['ADP']
unlikely	9832	3	['ADJ']
unlimited	14668	2	['ADJ']
unnamed	13294	2	['ADJ']
unnecessary	14203	2	['ADJ']
unofficial	11982	1	['ADJ']
unprecedented	15741	4	['ADJ']
unpredictable	21446	1	['ADJ']
unreasonable	29205	1	['ADJ']
unrelated	15142	3	['ADJ']
unreleased	13270	2	['VERB']
unrest	16591	4	['NOUN']
unseen	16100	1	['ADJ']
unsigned	27121	1	['ADJ']
unspecified	25851	1	['ADJ']
unstable	14480	1	['ADJ']
unsuccessful	7736	9	['ADJ']
unsuccessfully	11551	7	['ADV']
unsuitable	25622	3	['ADJ']
until	2127	123	['ADP']
unto	19662	1	['ADP']
unused	15171	4	['ADJ']
unusual	5866	7	['ADJ']
unusually	12890	6	['ADV']
unveiled	11521	2	['VERB']
up	2039	205	['ADP']
upbeat	27999	2	['ADJ']
upcoming	9046	3	['ADJ']
update	10651	2	['VERB', 'NOUN']
updated	7172	1	['VERB']
upgrade	12200	1	['NOUN']
upgraded	9725	29	['VERB']
upgrading	25925	1	['VERB']
uploaded	21345	1	['VERB']
upon	2588	45	['SCONJ']
upper	3356	33	['ADJ']
ups	11139	5	['NOUN']
upscale	28276	1	['ADJ']
upset	6314	5	['ADJ']
upside	14961	2	['ADV', 'ADJ']
upstairs	8721	1	['ADJ']
upstream	13909	3	['ADJ']
upward	10745	3	['ADV']
upwards	14873	7	['ADV']
urban	3923	7	['ADJ']
urged	9720	1	['VERB']
urgency	19353	1	['NOUN']
urgent	13661	1	['ADJ']
urging	14328	2	['VERB']
usable	24013	1	['ADJ']
usage	8192	3	['NOUN']
usd	13751	16	['NOUN']
use	2224	108	['NOUN']
used	2109	178	['VERB']
useful	6179	4	['ADJ']
useless	11809	1	['ADJ']
uses	3594	19	['VERB']
using	2478	59	['VERB']
usual	5156	6	['ADJ']
usually	2788	24	['ADV']
ut	21183	1	['SCONJ']
utility	9710	1	['NOUN']
utilize	16462	2	['VERB']
utilized	12550	1	['VERB']
utilizes	21852	3	['VERB']
utterly	12580	1	['ADV']
uv	23068	1	['NOUN']
v	1058	7	['NOUN']
vacancy	15619	1	['NOUN']
vacant	10030	1	['ADJ']
vacated	15348	1	['VERB']
vacuum	11641	1	['NOUN']
vague	13727	1	['ADJ']
vain	15784	2	['ADJ', 'NOUN']
valet	27238	2	['NOUN']
valid	9398	1	['ADJ']
validity	16406	1	['NOUN']
valleys	12467	1	['NOUN']
valuable	7070	4	['PROPN', 'ADJ']
value	3643	18	['NOUN']
valued	11126	1	['VERB']
valve	10764	1	['NOUN']
vanish	25887	1	['VERB']
vapor	20064	4	['NOUN']
variable	8023	1	['ADJ']
variant	8349	3	['NOUN']
variants	10176	3	['NOUN']
variation	8386	8	['NOUN']
variations	8358	4	['NOUN']
varied	9426	3	['VERB', 'ADJ']
varies	9783	2	['VERB']
varieties	9903	1	['NOUN']
various	2536	34	['ADJ']
variously	17611	3	['ADV']
varsity	11710	4	['NOUN']
vary	8137	7	['VERB']
varying	9671	4	['VERB']
vase	18781	1	['NOUN']
vassal	24351	2	['NOUN']
vast	6565	3	['ADJ']
vastly	24821	1	['ADV']
vault	11632	2	['NOUN']
ve	2310	2	['AUX', 'PROPN']
vegetables	11546	3	['NOUN']
vegetation	10072	7	['NOUN']
vehicle	4316	5	['NOUN']
vehicles	4683	14	['NOUN']
veil	15562	2	['NOUN']
vein	12818	1	['NOUN']
velocity	10146	6	['NOUN']
vendors	17088	1	['NOUN']
vengeance	14096	2	['PROPN', 'NOUN']
ventilation	19536	1	['NOUN']
ventral	23420	2	['ADJ']
venture	6957	3	['NOUN']
ventures	13252	5	['NOUN']
venue	6891	3	['NOUN']
venues	9356	5	['NOUN']
vera	12297	1	['NOUN']
verbal	12064	1	['ADJ']
vernacular	18485	1	['ADJ']
versa	18601	2	['ADV']
versatile	22979	1	['ADJ']
verse	7893	15	['NOUN']
verses	11086	2	['NOUN', 'PROPN']
version	2544	28	['NOUN']
versions	4617	12	['NOUN']
versus	6431	3	['ADP']
vertebrae	25517	25	['NOUN']
vertical	7471	4	['ADJ']
vertically	20018	1	['ADV']
very	2200	69	['ADV']
vessel	6258	11	['NOUN', 'PROPN']
vessels	6470	22	['NOUN']
veteran	8003	3	['NOUN']
via	3081	21	['ADP', 'PROPN']
viable	14874	1	['ADJ']
vibe	21209	1	['NOUN']
vibration	17880	2	['NOUN']
vibrations	22755	3	['NOUN']
vic	10967	1	['VERB']
vicinity	9884	9	['NOUN']
vicious	13925	1	['ADJ']
victim	6778	4	['NOUN']
victims	5694	11	['NOUN']
victories	9248	10	['NOUN']
victorious	13846	3	['ADJ']
victory	3377	22	['NOUN']
video	2678	43	['NOUN']
videos	6876	8	['NOUN']
view	3193	45	['NOUN']
viewed	7021	12	['VERB']
viewer	13972	7	['NOUN']
viewers	7193	8	['NOUN']
viewpoint	21386	2	['NOUN']
views	5328	13	['NOUN']
vigorous	21813	1	['ADJ']
vigorously	22400	1	['ADV']
viking	12886	4	['PROPN', 'VERB']
villa	6992	9	['NOUN']
village	2352	34	['NOUN']
villagers	11904	5	['NOUN']
villages	4731	4	['NOUN']
villain	12700	2	['NOUN', 'PROPN']
villains	16219	2	['NOUN']
vines	16702	1	['NOUN']
vineyards	20597	2	['NOUN']
violated	14424	1	['VERB']
violation	11371	2	['NOUN']
violations	13302	2	['NOUN']
violence	4808	13	['NOUN']
violent	6355	7	['ADJ']
violet	8766	1	['NOUN']
violin	6710	1	['NOUN']
viper	17947	1	['NOUN']
virgin	6261	1	['NOUN']
virginity	26970	2	['NOUN']
virtually	8990	11	['ADV']
virtue	11870	2	['NOUN']
virus	7865	1	['NOUN']
visa	9425	1	['NOUN']
visible	5710	9	['ADJ']
visionary	28036	2	['ADJ', 'NOUN']
visions	12018	1	['NOUN']
visit	3942	11	['VERB', 'NOUN']
visited	4716	12	['VERB']
visiting	5873	2	['VERB']
visitor	10367	1	['NOUN']
visitors	5731	3	['NOUN']
visits	7879	2	['VERB']
visual	5107	10	['ADJ']
visuals	26749	2	['NOUN']
vital	8995	7	['ADJ']
vitamin	17663	1	['NOUN']
vocal	5554	4	['ADJ']
vocalist	8032	8	['NOUN']
vocals	2955	7	['NOUN']
vodka	21092	1	['NOUN']
vogue	17734	1	['NOUN']
voice	2376	12	['NOUN']
voiced	6126	1	['VERB']
voices	5755	3	['NOUN']
void	11675	1	['NOUN']
volcanic	10942	3	['ADJ']
volcano	12779	3	['NOUN']
volume	3872	1	['NOUN']
volumes	6702	5	['NOUN']
voluntary	10758	5	['ADJ']
volunteered	14382	1	['VERB']
volunteers	7314	8	['NOUN']
vote	3789	6	['NOUN']
voted	5444	5	['VERB']
voter	14303	1	['NOUN']
voters	7206	7	['NOUN']
votes	4494	5	['NOUN']
voting	6830	3	['NOUN']
vowed	18152	1	['VERB']
vs	5443	3	['ADP', 'PROPN']
vulnerability	18130	8	['NOUN']
vulnerable	8211	7	['ADJ']
wade	10653	2	['PROPN', 'VERB']
wage	11897	1	['NOUN']
wagons	14525	2	['PROPN', 'NOUN']
wait	3524	4	['VERB']
waited	4741	5	['VERB']
waiting	3403	4	['VERB', 'NOUN']
wake	5256	5	['PROPN', 'NOUN']
waking	12447	2	['VERB']
walk	3328	10	['VERB']
walked	2939	1	['VERB']
walking	3788	9	['VERB']
walks	7365	12	['VERB']
walkway	19467	1	['NOUN']
wall	2813	19	['NOUN']
walled	17692	6	['VERB']
walls	3681	11	['NOUN']
wan	14071	8	['PROPN', 'NOUN']
want	2215	14	['VERB']
wanted	2359	28	['VERB']
wanting	5782	1	['VERB']
wants	4122	7	['VERB']
war	2162	291	['NOUN']
warehouse	9746	2	['NOUN']
warfare	8309	7	['NOUN']
warlord	16579	1	['NOUN']
warm	4010	7	['ADJ']
warmer	16676	1	['ADJ']
warned	7420	4	['VERB']
warning	5432	15	['NOUN']
warnings	16234	5	['NOUN']
warp	24136	1	['ADJ']
warrant	10943	1	['ADJ']
warrior	6750	17	['NOUN']
warriors	6424	1	['NOUN']
wars	5233	13	['PROPN', 'NOUN']
warship	21905	15	['NOUN']
warships	15964	28	['NOUN']
wartime	12498	3	['ADJ']
was	2001	2575	['AUX']
wash	9378	1	['VERB']
washed	8871	2	['VERB']
washing	12699	1	['VERB']
wasn	2347	2	['VERB', 'NOUN']
waste	5949	9	['NOUN']
watch	3422	3	['VERB']
watched	3427	6	['VERB']
watching	3666	6	['VERB']
water	2300	59	['NOUN']
waterfall	14297	2	['NOUN']
waters	5380	20	['NOUN']
waterway	23668	1	['NOUN']
waterways	21938	1	['NOUN']
wave	4400	10	['NOUN']
wavelength	19934	1	['NOUN']
waves	5975	9	['NOUN']
way	2126	89	['NOUN']
ways	3971	13	['NOUN']
we	2057	55	['PRON']
weak	5410	16	['ADJ']
weaken	23021	5	['VERB']
weakened	11855	29	['VERB']
weakening	22031	11	['NOUN']
weaker	15863	2	['ADJ']
weakly	17541	1	['ADJ']
weakness	11251	5	['NOUN']
weaknesses	21775	3	['NOUN']
wealth	7177	3	['NOUN']
wealthiest	27809	1	['ADJ']
wealthy	7272	6	['ADJ']
weapon	5195	8	['NOUN']
weapons	4255	23	['NOUN']
wear	4929	4	['VERB']
wearing	4147	6	['VERB']
wears	11651	5	['VERB']
weather	4633	14	['NOUN']
web	4773	4	['NOUN']
website	4037	6	['NOUN']
wedge	17632	2	['NOUN']
week	2733	72	['NOUN']
weekend	5353	4	['NOUN']
weekends	13499	2	['NOUN']
weekly	4882	6	['ADJ', 'ADV']
weeks	3134	27	['NOUN']
weigh	17042	6	['VERB']
weighed	12781	6	['VERB']
weighing	15243	5	['VERB']
weighs	21094	13	['VERB']
weight	3635	21	['NOUN']
weights	15871	1	['NOUN']
welcome	6160	2	['VERB', 'ADJ']
welcomed	10979	3	['VERB']
welding	23604	1	['NOUN']
welfare	7574	1	['NOUN']
well	2092	121	['ADV']
went	2253	52	['VERB']
were	2020	1085	['AUX']
weren	4694	3	['VERB']
westward	15165	17	['ADV']
wet	4954	4	['ADJ']
wharf	16435	1	['NOUN']
what	2054	110	['PRON']
whatever	3649	2	['PRON']
wheel	5217	2	['NOUN']
wheelchair	13204	10	['PROPN', 'NOUN']
wheeler	12819	2	['NOUN', 'PROPN']
wheels	7787	7	['NOUN']
when	2043	309	['SCONJ']
whenever	7188	3	['SCONJ']
where	2073	176	['SCONJ']
